putative enhancer	module assignment
chr2:117319128-117319627|cCREs142599	M3
chr2:119803667-119804166|cCREs142926	M3
chr2:119811594-119812093|cCREs142930	M3
chr2:119814560-119815059|cCREs142931	M3
chr2:119838989-119839488|cCREs142936	M3
chr2:121571180-121571679|cCREs143117	M3
chr2:127517181-127517680|cCREs143808	M3
chr2:12778680-12779179|cCREs131654	M3
chr2:12799664-12800163|cCREs131656	M3
chr2:12817516-12818015|cCREs131660	M3
chr2:12883601-12884100|cCREs131666	M3
chr2:12935378-12935877|cCREs131672	M3
chr2:13000091-13000590|cCREs131679	M3
chr2:13009707-13010206|cCREs131680	M3
chr2:13060552-13061051|cCREs131688	M3
chr2:13072400-13072899|cCREs131689	M3
chr2:13089729-13090228|cCREs131696	M3
chr2:13103732-13104231|cCREs131698	M3
chr2:13113844-13114343|cCREs131701	M3
chr2:13188891-13189390|cCREs131712	M3
chr2:13199845-13200344|cCREs131714	M3
chr2:13548902-13549401|cCREs131757	M3
chr2:144288028-144288527|cCREs145954	M3
chr2:144296823-144297322|cCREs145957	M3
chr2:144319759-144320258|cCREs145961	M3
chr2:144746006-144746505|cCREs146034	M3
chr2:146217229-146217728|cCREs146225	M3
chr2:160439171-160439670|cCREs147963	M3
chr2:172140298-172140797|cCREs149569	M3
chr2:19759715-19760214|cCREs132362	M3
chr2:24806219-24806718|cCREs132816	M3
chr2:35508648-35509147|cCREs134348	M3
chr2:35625556-35626055|cCREs134373	M3
chr2:35687943-35688442|cCREs134392	M3
chr2:35715579-35716078|cCREs134400	M3
chr2:35842883-35843382|cCREs134433	M3
chr2:38348353-38348852|cCREs134638	M3
chr2:38367950-38368449|cCREs134643	M3
chr2:38368825-38369324|cCREs134644	M3
chr2:50110267-50110766|cCREs135689	M3
chr2:5245864-5246363|cCREs130819	M3
chr2:52643753-52644252|cCREs136009	M3
chr2:53803812-53804311|cCREs136160	M3
chr2:58078157-58078656|cCREs136422	M3
chr2:58135097-58135596|cCREs136424	M3
chr2:60253599-60254098|cCREs136766	M3
chr2:60679405-60679904|cCREs136807	M3
chr2:60914954-60915453|cCREs136852	M3
chr2:62513617-62514116|cCREs137015	M3
chr2:62517926-62518425|cCREs137017	M3
chr2:62600138-62600637|cCREs137034	M3
chr2:62681762-62682261|cCREs137046	M3
chr2:62686084-62686583|cCREs137048	M3
chr2:62804305-62804804|cCREs137059	M3
chr2:62843436-62843935|cCREs137065	M3
chr2:62873791-62874290|cCREs137069	M3
chr2:62922909-62923408|cCREs137076	M3
chr2:62953260-62953759|cCREs137082	M3
chr2:71730712-71731211|cCREs138086	M3
chr2:79173686-79174185|cCREs139019	M3
chr2:79224653-79225152|cCREs139026	M3
chr2:79307653-79308152|cCREs139032	M3
chr2:79309521-79310020|cCREs139033	M3
chr2:79357997-79358496|cCREs139039	M3
chr2:79370832-79371331|cCREs139041	M3
chr2:79482614-79483113|cCREs139051	M3
chr2:79646230-79646729|cCREs139074	M3
chr2:80188494-80188993|cCREs139150	M3
chr2:83739926-83740425|cCREs139399	M3
chr2:84525765-84526264|cCREs139483	M3
chr2:84528941-84529440|cCREs139484	M3
chr2:84529486-84529985|cCREs139485	M3
chr2:84549764-84550263|cCREs139488	M3
chr2:84554836-84555335|cCREs139490	M3
chr2:84555646-84556145|cCREs139491	M3
chr2:84557213-84557712|cCREs139492	M3
chr2:84597312-84597811|cCREs139496	M3
chr2:84868576-84869075|cCREs139532	M3
chr2:84872199-84872698|cCREs139533	M3
chr2:84879990-84880489|cCREs139536	M3
chr2:84882733-84883232|cCREs139537	M3
chr2:85065293-85065792|cCREs139567	M3
chr2:85075743-85076242|cCREs139569	M3
chr2:85093831-85094330|cCREs139572	M3
chr2:85216649-85217148|cCREs139598	M3
chr2:91120517-91121016|cCREs139847	M3
chr2:91138027-91138526|cCREs139850	M3
chr2:91148240-91148739|cCREs139852	M3
chr2:91217965-91218464|cCREs139864	M3
chr2:91458967-91459466|cCREs139906	M3
chr2:91652956-91653455|cCREs139931	M3
chr2:93679685-93680184|cCREs140280	M3
chr2:96323408-96323907|cCREs140515	M3
chr3:100849953-100850452|cCREs159612	M3
chr3:101228348-101228847|cCREs159688	M3
chr3:107500427-107500926|cCREs160549	M3
chr3:109423828-109424327|cCREs160894	M3
chr3:116163639-116164138|cCREs161293	M3
chr3:116298130-116298629|cCREs161321	M3
chr3:116752944-116753443|cCREs161387	M3
chr3:116889465-116889964|cCREs161403	M3
chr3:116939384-116939883|cCREs161412	M3
chr3:116940927-116941426|cCREs161413	M3
chr3:116943475-116943974|cCREs161414	M3
chr3:116985847-116986346|cCREs161418	M3
chr3:117006811-117007310|cCREs161423	M3
chr3:117007471-117007970|cCREs161424	M3
chr3:117021926-117022425|cCREs161426	M3
chr3:121489553-121490052|cCREs161879	M3
chr3:123348197-123348696|cCREs162159	M3
chr3:126367494-126367993|cCREs162372	M3
chr3:13242726-13243225|cCREs151016	M3
chr3:13248917-13249416|cCREs151019	M3
chr3:135324858-135325357|cCREs163368	M3
chr3:138095428-138095927|cCREs163772	M3
chr3:141981287-141981786|cCREs164197	M3
chr3:142174157-142174656|cCREs164225	M3
chr3:152841329-152841828|cCREs165441	M3
chr3:152867781-152868280|cCREs165444	M3
chr3:18043699-18044198|cCREs151286	M3
chr3:18052527-18053026|cCREs151288	M3
chr3:18066551-18067050|cCREs151291	M3
chr3:18219245-18219744|cCREs151313	M3
chr3:34570106-34570605|cCREs153001	M3
chr3:34615653-34616152|cCREs153014	M3
chr3:36516277-36516776|cCREs153210	M3
chr3:36530457-36530956|cCREs153213	M3
chr3:36537780-36538279|cCREs153215	M3
chr3:38076872-38077371|cCREs153388	M3
chr3:5186591-5187090|cCREs150459	M3
chr3:5198492-5198991|cCREs150460	M3
chr3:5210329-5210828|cCREs150462	M3
chr3:5219687-5220186|cCREs150465	M3
chr3:5223832-5224331|cCREs150466	M3
chr3:5227225-5227724|cCREs150468	M3
chr3:5329710-5330209|cCREs150476	M3
chr3:5360630-5361129|cCREs150480	M3
chr3:5413012-5413511|cCREs150489	M3
chr3:65282593-65283092|cCREs155976	M3
chr3:65289107-65289606|cCREs155978	M3
chr3:67643230-67643729|cCREs156198	M3
chr3:67861594-67862093|cCREs156214	M3
chr3:67894833-67895332|cCREs156218	M3
chr3:67908741-67909240|cCREs156219	M3
chr3:67954430-67954929|cCREs156227	M3
chr3:68055150-68055649|cCREs156243	M3
chr3:68058349-68058848|cCREs156245	M3
chr3:68085110-68085609|cCREs156251	M3
chr3:68256774-68257273|cCREs156278	M3
chr3:87972489-87972988|cCREs158261	M3
chr3:90369049-90369548|cCREs158631	M3
chr3:90451823-90452322|cCREs158649	M3
chr3:90649974-90650473|cCREs158691	M3
chr3:93321423-93321922|cCREs158788	M3
chr3:93342565-93343064|cCREs158791	M3
chr3:93373549-93374048|cCREs158797	M3
chr3:93552526-93553025|cCREs158816	M3
chr3:93563294-93563793|cCREs158821	M3
chr3:97234935-97235434|cCREs159216	M3
chr4:101087839-101088338|cCREs175313	M3
chr4:101219925-101220424|cCREs175340	M3
chr4:101420058-101420557|cCREs175378	M3
chr4:101450426-101450925|cCREs175385	M3
chr4:102088518-102089017|cCREs175453	M3
chr4:11316862-11317361|cCREs167077	M3
chr4:11318567-11319066|cCREs167078	M3
chr4:118131458-118131957|cCREs177160	M3
chr4:118445201-118445700|cCREs177215	M3
chr4:118465012-118465511|cCREs177219	M3
chr4:11998611-11999110|cCREs167160	M3
chr4:120613903-120614402|cCREs177520	M3
chr4:120702182-120702681|cCREs177534	M3
chr4:120870080-120870579|cCREs177566	M3
chr4:124306310-124306809|cCREs177808	M3
chr4:124888751-124889250|cCREs177883	M3
chr4:138416167-138416666|cCREs179695	M3
chr4:138479703-138480202|cCREs179709	M3
chr4:138493626-138494125|cCREs179713	M3
chr4:138524934-138525433|cCREs179722	M3
chr4:138525738-138526237|cCREs179723	M3
chr4:138548397-138548896|cCREs179728	M3
chr4:138549096-138549595|cCREs179729	M3
chr4:138660004-138660503|cCREs179741	M3
chr4:138685813-138686312|cCREs179747	M3
chr4:141952150-141952649|cCREs180262	M3
chr4:148356702-148357201|cCREs180628	M3
chr4:150117380-150117879|cCREs180911	M3
chr4:15564296-15564795|cCREs167536	M3
chr4:155777145-155777644|cCREs181734	M3
chr4:15652729-15653228|cCREs167545	M3
chr4:15769436-15769935|cCREs167555	M3
chr4:15769946-15770445|cCREs167556	M3
chr4:15788922-15789421|cCREs167558	M3
chr4:15796428-15796927|cCREs167561	M3
chr4:16111905-16112404|cCREs167597	M3
chr4:22319085-22319584|cCREs168002	M3
chr4:22400959-22401458|cCREs168015	M3
chr4:22498892-22499391|cCREs168029	M3
chr4:22500321-22500820|cCREs168030	M3
chr4:33524712-33525211|cCREs168857	M3
chr4:33587309-33587808|cCREs168874	M3
chr4:33589365-33589864|cCREs168875	M3
chr4:36766560-36767059|cCREs169194	M3
chr4:36810268-36810767|cCREs169197	M3
chr4:36811238-36811737|cCREs169198	M3
chr4:36822102-36822601|cCREs169199	M3
chr4:47247815-47248314|cCREs170163	M3
chr4:47292968-47293467|cCREs170178	M3
chr4:56992092-56992591|cCREs171231	M3
chr4:57046239-57046738|cCREs171243	M3
chr4:57201210-57201709|cCREs171272	M3
chr4:57217826-57218325|cCREs171276	M3
chr4:57622914-57623413|cCREs171350	M3
chr4:57651645-57652144|cCREs171354	M3
chr4:58477812-58478311|cCREs171471	M3
chr4:63977381-63977880|cCREs171962	M3
chr4:68648399-68648898|cCREs172420	M3
chr4:71840837-71841336|cCREs172718	M3
chr4:71841953-71842452|cCREs172719	M3
chr4:71875721-71876220|cCREs172722	M3
chr4:72013798-72014297|cCREs172728	M3
chr4:72199053-72199552|cCREs172752	M3
chr4:77853894-77854393|cCREs173105	M3
chr4:78135924-78136423|cCREs173122	M3
chr4:78335654-78336153|cCREs173138	M3
chr5:111228679-111229178|cCREs192141	M3
chr5:114765143-114765642|cCREs192733	M3
chr5:118343770-118344269|cCREs193193	M3
chr5:121807312-121807811|cCREs193567	M3
chr5:122002326-122002825|cCREs193601	M3
chr5:135794746-135795245|cCREs195374	M3
chr5:136306386-136306885|cCREs195447	M3
chr5:136352389-136352888|cCREs195450	M3
chr5:136362622-136363121|cCREs195453	M3
chr5:136424873-136425372|cCREs195462	M3
chr5:136480656-136481155|cCREs195477	M3
chr5:140661825-140662324|cCREs195986	M3
chr5:149168905-149169404|cCREs196964	M3
chr5:15832437-15832936|cCREs182707	M3
chr5:16297592-16298091|cCREs182757	M3
chr5:16363251-16363750|cCREs182765	M3
chr5:16414731-16415230|cCREs182769	M3
chr5:16418139-16418638|cCREs182770	M3
chr5:16457273-16457772|cCREs182773	M3
chr5:16467224-16467723|cCREs182775	M3
chr5:16557142-16557641|cCREs182782	M3
chr5:16560340-16560839|cCREs182783	M3
chr5:16679846-16680345|cCREs182789	M3
chr5:16811374-16811873|cCREs182800	M3
chr5:22346183-22346682|cCREs183414	M3
chr5:24352704-24353203|cCREs183625	M3
chr5:43733159-43733658|cCREs185925	M3
chr5:47732923-47733422|cCREs186319	M3
chr5:47936745-47937244|cCREs186327	M3
chr5:47984271-47984770|cCREs186332	M3
chr5:52616637-52617136|cCREs186802	M3
chr5:57841823-57842322|cCREs187252	M3
chr5:63303712-63304211|cCREs187546	M3
chr5:63392125-63392624|cCREs187550	M3
chr5:63503568-63504067|cCREs187560	M3
chr5:63579544-63580043|cCREs187563	M3
chr5:63652786-63653285|cCREs187572	M3
chr5:63666960-63667459|cCREs187573	M3
chr5:63729067-63729566|cCREs187582	M3
chr5:66760888-66761387|cCREs188088	M3
chr5:66910771-66911270|cCREs188117	M3
chr5:71885911-71886410|cCREs188532	M3
chr5:71898358-71898857|cCREs188535	M3
chr5:71915859-71916358|cCREs188538	M3
chr5:71917268-71917767|cCREs188539	M3
chr5:73359753-73360252|cCREs188739	M3
chr5:77301432-77301931|cCREs189288	M3
chr5:77363874-77364373|cCREs189293	M3
chr5:77749031-77749530|cCREs189344	M3
chr5:92886366-92886865|cCREs190465	M3
chr5:9494394-9494893|cCREs182360	M3
chr5:9574283-9574782|cCREs182374	M3
chr5:9578725-9579224|cCREs182375	M3
chr5:9627420-9627919|cCREs182384	M3
chr5:96608158-96608657|cCREs190611	M3
chr5:9663492-9663991|cCREs182390	M3
chr5:9683052-9683551|cCREs182395	M3
chr5:9692458-9692957|cCREs182397	M3
chr5:9721236-9721735|cCREs182406	M3
chr5:9748300-9748799|cCREs182410	M3
chr5:97839693-97840192|cCREs190748	M3
chr5:97852441-97852940|cCREs190751	M3
chr5:98126374-98126873|cCREs190786	M3
chr5:98180726-98181225|cCREs190791	M3
chr5:98245431-98245930|cCREs190799	M3
chr5:98283825-98284324|cCREs190804	M3
chr5:98613559-98614058|cCREs190833	M3
chr5:98650392-98650891|cCREs190837	M3
chr5:98788683-98789182|cCREs190853	M3
chr5:99287897-99288396|cCREs190920	M3
chr6:101191668-101192167|cCREs207516	M3
chr6:101222856-101223355|cCREs207524	M3
chr6:101289506-101290005|cCREs207538	M3
chr6:101304419-101304918|cCREs207541	M3
chr6:101310606-101311105|cCREs207544	M3
chr6:101323365-101323864|cCREs207547	M3
chr6:101354574-101355073|cCREs207557	M3
chr6:101367409-101367908|cCREs207558	M3
chr6:101396788-101397287|cCREs207565	M3
chr6:101427342-101427841|cCREs207571	M3
chr6:101432956-101433455|cCREs207572	M3
chr6:101494526-101495025|cCREs207583	M3
chr6:101502310-101502809|cCREs207585	M3
chr6:101609040-101609539|cCREs207602	M3
chr6:112401965-112402464|cCREs208704	M3
chr6:113276996-113277495|cCREs208839	M3
chr6:113287300-113287799|cCREs208842	M3
chr6:114261735-114262234|cCREs209033	M3
chr6:114889063-114889562|cCREs209139	M3
chr6:115292657-115293156|cCREs209220	M3
chr6:115903350-115903849|cCREs209295	M3
chr6:121216010-121216509|cCREs210049	M3
chr6:122674593-122675092|cCREs210150	M3
chr6:12467065-12467564|cCREs198056	M3
chr6:12555706-12556205|cCREs198066	M3
chr6:127629344-127629843|cCREs210681	M3
chr6:127657254-127657753|cCREs210684	M3
chr6:127725145-127725644|cCREs210699	M3
chr6:127840298-127840797|cCREs210714	M3
chr6:127841371-127841870|cCREs210715	M3
chr6:127851694-127852193|cCREs210716	M3
chr6:127853439-127853938|cCREs210717	M3
chr6:127932976-127933475|cCREs210734	M3
chr6:127947139-127947638|cCREs210738	M3
chr6:127989712-127990211|cCREs210746	M3
chr6:128477068-128477567|cCREs210849	M3
chr6:128624523-128625022|cCREs210870	M3
chr6:134211371-134211870|cCREs211088	M3
chr6:146955935-146956434|cCREs212796	M3
chr6:17151397-17151896|cCREs198389	M3
chr6:17170533-17171032|cCREs198393	M3
chr6:17211410-17211909|cCREs198400	M3
chr6:17388392-17388891|cCREs198424	M3
chr6:17619978-17620477|cCREs198461	M3
chr6:17620861-17621360|cCREs198462	M3
chr6:17730254-17730753|cCREs198487	M3
chr6:18051797-18052296|cCREs198544	M3
chr6:23993463-23993962|cCREs199022	M3
chr6:24993871-24994370|cCREs199131	M3
chr6:25033031-25033530|cCREs199137	M3
chr6:28768045-28768544|cCREs199434	M3
chr6:31158756-31159255|cCREs199805	M3
chr6:34290176-34290675|cCREs200280	M3
chr6:36803030-36803529|cCREs200559	M3
chr6:36812704-36813203|cCREs200563	M3
chr6:36816081-36816580|cCREs200564	M3
chr6:49817466-49817965|cCREs201950	M3
chr6:52443650-52444149|cCREs202277	M3
chr6:55444406-55444905|cCREs202770	M3
chr6:55459822-55460321|cCREs202773	M3
chr6:55542486-55542985|cCREs202796	M3
chr6:55565679-55566178|cCREs202802	M3
chr6:55567636-55568135|cCREs202803	M3
chr6:55592167-55592666|cCREs202806	M3
chr6:55597236-55597735|cCREs202807	M3
chr6:55646215-55646714|cCREs202813	M3
chr6:55647314-55647813|cCREs202814	M3
chr6:55676043-55676542|cCREs202816	M3
chr6:55677010-55677509|cCREs202817	M3
chr6:55814631-55815130|cCREs202836	M3
chr6:55937285-55937784|cCREs202851	M3
chr6:55944792-55945291|cCREs202852	M3
chr6:57531551-57532050|cCREs202986	M3
chr6:57608123-57608622|cCREs202997	M3
chr6:57879634-57880133|cCREs203031	M3
chr6:59177164-59177663|cCREs203110	M3
chr6:60856693-60857192|cCREs203203	M3
chr6:85202799-85203298|cCREs205262	M3
chr6:85219853-85220352|cCREs205266	M3
chr6:85266238-85266737|cCREs205282	M3
chr6:87546897-87547396|cCREs205605	M3
chr6:8998328-8998827|cCREs197876	M3
chr6:90568005-90568504|cCREs206005	M3
chr6:9093486-9093985|cCREs197887	M3
chr6:92699950-92700449|cCREs206392	M3
chr6:94657910-94658409|cCREs206658	M3
chr6:99375975-99376474|cCREs207250	M3
chr7:100562030-100562529|cCREs220115	M3
chr7:100812842-100813341|cCREs220145	M3
chr7:100923585-100924084|cCREs220168	M3
chr7:100924412-100924911|cCREs220169	M3
chr7:100926427-100926926|cCREs220170	M3
chr7:102383284-102383783|cCREs220385	M3
chr7:105487162-105487661|cCREs220483	M3
chr7:105510310-105510809|cCREs220486	M3
chr7:105563473-105563972|cCREs220497	M3
chr7:105703288-105703787|cCREs220519	M3
chr7:118441662-118442161|cCREs221834	M3
chr7:120190191-120190690|cCREs222039	M3
chr7:120197331-120197830|cCREs222041	M3
chr7:121296299-121296798|cCREs222155	M3
chr7:131669418-131669917|cCREs223307	M3
chr7:131855703-131856202|cCREs223321	M3
chr7:131951291-131951790|cCREs223330	M3
chr7:132067963-132068462|cCREs223352	M3
chr7:13356078-13356577|cCREs213379	M3
chr7:135572249-135572748|cCREs223816	M3
chr7:135588737-135589236|cCREs223821	M3
chr7:144207952-144208451|cCREs224750	M3
chr7:31105269-31105768|cCREs214427	M3
chr7:4508495-4508994|cCREs213190	M3
chr7:45157539-45158038|cCREs215176	M3
chr7:45233742-45234241|cCREs215194	M3
chr7:45315182-45315681|cCREs215204	M3
chr7:47019705-47020204|cCREs215404	M3
chr7:64451593-64452092|cCREs216457	M3
chr7:67716405-67716904|cCREs216918	M3
chr7:83815760-83816259|cCREs218612	M3
chr7:84128686-84129185|cCREs218655	M3
chr8:111741658-111742157|cCREs235737	M3
chr8:123436347-123436846|cCREs237380	M3
chr8:125614585-125615084|cCREs237776	M3
chr8:19127708-19128207|cCREs226539	M3
chr8:28758953-28759452|cCREs227395	M3
chr8:28760973-28761472|cCREs227396	M3
chr8:28780691-28781190|cCREs227397	M3
chr8:28822054-28822553|cCREs227402	M3
chr8:29067270-29067769|cCREs227434	M3
chr8:29213295-29213794|cCREs227451	M3
chr8:32646041-32646540|cCREs227710	M3
chr8:32663608-32664107|cCREs227712	M3
chr8:32796174-32796673|cCREs227726	M3
chr8:45715396-45715895|cCREs229034	M3
chr8:46566992-46567491|cCREs229173	M3
chr8:47695645-47696144|cCREs229362	M3
chr8:54560820-54561319|cCREs229819	M3
chr8:54597006-54597505|cCREs229826	M3
chr8:54991982-54992481|cCREs229867	M3
chr8:55039950-55040449|cCREs229875	M3
chr8:55048473-55048972|cCREs229877	M3
chr8:55102269-55102768|cCREs229880	M3
chr8:55987803-55988302|cCREs229895	M3
chr8:58805253-58805752|cCREs230152	M3
chr8:59031455-59031954|cCREs230171	M3
chr8:62970003-62970502|cCREs230471	M3
chr8:63216837-63217336|cCREs230494	M3
chr8:66722983-66723482|cCREs230799	M3
chr8:70800721-70801220|cCREs231349	M3
chr8:70801246-70801745|cCREs231350	M3
chr8:77288624-77289123|cCREs231909	M3
chr8:77292754-77293253|cCREs231910	M3
chr8:77376505-77377004|cCREs231925	M3
chr8:77497227-77497726|cCREs231952	M3
chr8:77523050-77523549|cCREs231959	M3
chr8:85534247-85534746|cCREs232891	M3
chr8:95516986-95517485|cCREs234101	M3
chr8:95543018-95543517|cCREs234104	M3
chr9:121557103-121557602|cCREs251302	M3
chr9:121558321-121558820|cCREs251303	M3
chr9:121663659-121664158|cCREs251323	M3
chr9:121664216-121664715|cCREs251324	M3
chr9:121890619-121891118|cCREs251380	M3
chr9:121906067-121906566|cCREs251381	M3
chr9:14997333-14997832|cCREs238986	M3
chr9:16282506-16283005|cCREs239129	M3
chr9:26700374-26700873|cCREs239959	M3
chr9:3573165-3573664|cCREs238265	M3
chr9:37519053-37519552|cCREs241375	M3
chr9:37520100-37520599|cCREs241376	M3
chr9:37624537-37625036|cCREs241393	M3
chr9:37675399-37675898|cCREs241399	M3
chr9:37728473-37728972|cCREs241405	M3
chr9:37728995-37729494|cCREs241406	M3
chr9:37849317-37849816|cCREs241421	M3
chr9:37861778-37862277|cCREs241422	M3
chr9:37863272-37863771|cCREs241423	M3
chr9:37924274-37924773|cCREs241433	M3
chr9:37934303-37934802|cCREs241437	M3
chr9:48649151-48649650|cCREs242745	M3
chr9:53256728-53257227|cCREs243381	M3
chr9:53344820-53345319|cCREs243399	M3
chr9:58035581-58036080|cCREs243950	M3
chr9:58202743-58203242|cCREs243985	M3
chr9:67717226-67717725|cCREs245218	M3
chr9:75431538-75432037|cCREs246073	M3
chr9:80373401-80373900|cCREs246640	M3
chr9:89737181-89737680|cCREs247420	M3
chr9:89771236-89771735|cCREs247424	M3
chr9:94377440-94377939|cCREs247783	M3
chr9:94628162-94628661|cCREs247825	M3
chr9:94650110-94650609|cCREs247830	M3
chr9:94676818-94677317|cCREs247835	M3
chr9:94681204-94681703|cCREs247838	M3
chrX:100599265-100599764|cCREs255077	M3
chrX:135796048-135796547|cCREs255936	M3
chrX:144689957-144690456|cCREs256443	M3
chrX:164437830-164438329|cCREs257322	M3
chrX:166360645-166361144|cCREs257422	M3
chr10:100282231-100282730|cCREs31448	M4
chr10:111721217-111721716|cCREs32598	M4
chr10:116402837-116403336|cCREs33063	M4
chr10:116428097-116428596|cCREs33072	M4
chr10:116440150-116440649|cCREs33076	M4
chr10:127838590-127839089|cCREs34514	M4
chr10:128936391-128936890|cCREs34650	M4
chr10:128952757-128953256|cCREs34656	M4
chr10:20733620-20734119|cCREs22457	M4
chr10:30754221-30754720|cCREs23609	M4
chr10:30778186-30778685|cCREs23615	M4
chr10:36846221-36846720|cCREs23985	M4
chr10:40684483-40684982|cCREs24454	M4
chr10:52236185-52236684|cCREs25418	M4
chr10:59899635-59900134|cCREs26250	M4
chr10:6007425-6007924|cCREs20709	M4
chr10:6926844-6927343|cCREs20775	M4
chr10:7049916-7050415|cCREs20793	M4
chr10:7103779-7104278|cCREs20800	M4
chr10:7115350-7115849|cCREs20803	M4
chr10:7126375-7126874|cCREs20808	M4
chr10:7322687-7323186|cCREs20837	M4
chr10:76685713-76686212|cCREs28306	M4
chr10:78232388-78232887|cCREs28539	M4
chr10:90863976-90864475|cCREs30121	M4
chr10:95033191-95033690|cCREs30697	M4
chr10:9550570-9551069|cCREs21138	M4
chr10:99130696-99131195|cCREs31249	M4
chr1:10286885-10287384|cCREs473	M4
chr1:10323096-10323595|cCREs476	M4
chr1:10570907-10571406|cCREs485	M4
chr1:10636724-10637223|cCREs489	M4
chr1:10720988-10721487|cCREs498	M4
chr1:107582460-107582959|cCREs10574	M4
chr1:107582985-107583484|cCREs10575	M4
chr1:107592802-107593301|cCREs10578	M4
chr1:107768268-107768767|cCREs10593	M4
chr1:107987618-107988117|cCREs10610	M4
chr11:100393127-100393626|cCREs45829	M4
chr11:102206652-102207151|cCREs46103	M4
chr11:103402848-103403347|cCREs46297	M4
chr11:103651530-103652029|cCREs46310	M4
chr11:103667671-103668170|cCREs46315	M4
chr11:103887845-103888344|cCREs46344	M4
